Mouse_ID,Neuron_ID,Model,R²_train,R²_test
Mouse508,Neuron_44,BF,-0.00045993593824567025,-0.004715194944586276
Mouse508,Neuron_44,BFmotion,-0.0013687420792565463,-0.006045542717237007
Mouse508,Neuron_44,HR,-0.0022424540610683774,-0.002070356650080374
Mouse508,Neuron_44,HRmotion,-0.0034508416370673035,-0.0039064317694164075
Mouse508,Neuron_44,all,-0.0019077297188212494,0.001417205525829246
Mouse508,Neuron_45,motion,0.0006597726812593407,0.02166437727813364
Mouse508,Neuron_45,BF,0.0030812970994652964,0.011360407537317041
Mouse508,Neuron_45,BFmotion,0.001914717252309761,0.024098585504798264
Mouse508,Neuron_45,HR,-0.0006121340544079868,-0.008335849497149939
Mouse508,Neuron_45,HRmotion,0.00042774604154771634,0.014041083678168143
Mouse508,Neuron_45,all,0.0010566879931278362,0.02349117743353646
Mouse508,Neuron_46,motion,0.03625515405922195,0.042168774221726046
Mouse508,Neuron_46,BF,0.060128193048086385,0.05511327234148633
Mouse508,Neuron_46,BFmotion,0.0838494803765683,0.09309183685361644
Mouse508,Neuron_46,HR,0.012232455140996423,0.01877043345864904
Mouse508,Neuron_46,HRmotion,0.053563263530291616,0.07947478724030321
Mouse508,Neuron_46,all,0.0866373867507892,0.10053601418078639
Mouse508,Neuron_47,motion,-0.00462364848700354,-0.024147848285869467
Mouse508,Neuron_47,BF,-0.00038411723683378084,0.01028684803760116
Mouse508,Neuron_47,BFmotion,0.0008082213348534096,-0.007226447451097684
Mouse508,Neuron_47,HR,-0.0009962172013914471,-0.0018269005204156752
Mouse508,Neuron_47,HRmotion,0.00023037808047083886,-0.019283690496789463
Mouse508,Neuron_47,all,0.0011256746477525282,-0.004939334162845199
Mouse508,Neuron_48,motion,-0.0023174113504691894,-0.008509123432090204
Mouse508,Neuron_48,BF,-0.001207800513395374,-0.006316962302558959
Mouse508,Neuron_48,BFmotion,-0.0013688685198050665,-0.0009633230742789323
Mouse508,Neuron_48,HR,-0.00022385780123994613,-0.012527164514207545
Mouse508,Neuron_48,HRmotion,0.0008509787426557392,-0.002980061141834467
Mouse508,Neuron_48,all,0.0005352184358767609,-0.0031389693676215913
Mouse508,Neuron_49,motion,0.01165632777948673,-0.0034537137803154483
Mouse508,Neuron_49,BF,0.0009310953093177199,-0.010114155888556464
Mouse508,Neuron_49,BFmotion,0.013982931039339386,-0.006117777715858308
Mouse508,Neuron_49,HR,0.0036780163229427785,-0.008096550916252054
Mouse508,Neuron_49,HRmotion,0.013126837257241331,0.0029531056309368697
Mouse508,Neuron_49,all,0.01479963177234731,-0.010172775507232057
Mouse508,Neuron_50,motion,0.1821563002431561,0.1627381884499406
Mouse508,Neuron_50,BF,0.010138925335009841,-0.026915377488559322
Mouse508,Neuron_50,BFmotion,0.19255355348518516,0.1491263815773647
Mouse508,Neuron_50,HR,0.012434967753074556,-0.00029802834437009373
Mouse508,Neuron_50,HRmotion,0.19218272149331664,0.1503123318818712
Mouse508,Neuron_50,all,0.20659013414978186,0.14848421304055637
Mouse508,Neuron_51,motion,0.0002797988193092626,0.012839603014974
Mouse508,Neuron_51,BF,0.010750329865502417,0.01856040433552597
Mouse508,Neuron_51,BFmotion,0.00984826009657036,0.022740165905148935
Mouse508,Neuron_51,HR,0.013804914307279415,0.00810349273852462
Mouse508,Neuron_51,HRmotion,0.013374871355097318,0.015584146237349272
Mouse508,Neuron_51,all,0.01506943259082858,0.022858681021435068
Mouse508,Neuron_52,motion,0.01036509892097166,0.02271573275326233
Mouse508,Neuron_52,BF,0.010881974625529001,0.007783653948970182
Mouse508,Neuron_52,BFmotion,0.020813044178256846,0.01910684522450201
Mouse508,Neuron_52,HR,-0.0010948488102362486,0.0012473620999675639
Mouse508,Neuron_52,HRmotion,0.012675727195297193,0.01539829415345384
Mouse508,Neuron_52,all,0.020326086948182498,0.01659020215744178
Mouse508,Neuron_53,motion,-0.005090712795192553,-0.06829793437105613
Mouse508,Neuron_53,BF,-0.0006579264106562288,-0.044971999797319695
Mouse508,Neuron_53,BFmotion,-0.0025035261423465237,-0.07717816486033491
Mouse508,Neuron_53,HR,-0.0006321251911865389,-0.05341803555680169
Mouse508,Neuron_53,HRmotion,0.0009531799750103654,-0.11338793246971224
Mouse508,Neuron_53,all,0.003039698638176591,-0.11356505082372381
Mouse508,Neuron_54,motion,-0.0019992895199852255,-0.011932485165703
Mouse508,Neuron_54,BF,-0.002595363410060836,-0.025962530256708805
Mouse508,Neuron_54,BFmotion,-0.0015110386526805187,-0.024753416002472495
Mouse508,Neuron_54,HR,-0.0033117281099229066,-0.009461551610038033
Mouse508,Neuron_54,HRmotion,-0.0018341435358939727,-0.013323963241867132
Mouse508,Neuron_54,all,-0.0015402925677102442,-0.018156727762738578
Mouse508,Neuron_55,motion,0.05446655381219125,0.011245092814811786
Mouse508,Neuron_55,BF,0.007716580748260848,0.011928608731232693
Mouse508,Neuron_55,BFmotion,0.05612530951081514,0.0190519106224053
Mouse508,Neuron_55,HR,0.01035316910437245,0.0020793434648755937
Mouse508,Neuron_55,HRmotion,0.06948365120719366,0.03686008645115357
Mouse508,Neuron_55,all,0.07148777003167406,0.03781774020249473
Mouse508,Neuron_56,motion,0.07154598464861353,0.05026242215708532
Mouse508,Neuron_56,BF,0.10120073078364837,0.07479410158801758
Mouse508,Neuron_56,BFmotion,0.1170852082386454,0.10552459346108867
Mouse508,Neuron_56,HR,0.06553768311982086,0.04236487050172966
Mouse508,Neuron_56,HRmotion,0.1045472388477557,0.06292395518344729
Mouse508,Neuron_56,all,0.12561175380451595,0.10955780686616234
Mouse508,Neuron_57,motion,0.02790046232197163,0.02981560926508464
Mouse508,Neuron_57,BF,0.00035645677399471777,-0.0018341787881701599
Mouse508,Neuron_57,BFmotion,0.027972991801971103,0.026560987623028942
Mouse508,Neuron_57,HR,0.012115697441989837,0.010823809691042463
Mouse508,Neuron_57,HRmotion,0.030598806122414703,0.026731459814491654
Mouse508,Neuron_57,all,0.03021314000436128,0.025658435700631976
Mouse508,Neuron_58,motion,0.003402749502135527,0.00681500109203792
Mouse508,Neuron_58,BF,0.0007352323368776225,-0.007009805294797111
Mouse508,Neuron_58,BFmotion,0.004779906961038516,0.002782037245341762
Mouse508,Neuron_58,HR,0.008841779146641216,-0.00802383283583108
Mouse508,Neuron_58,HRmotion,0.00985547938478255,-0.0030923271890752613
Mouse508,Neuron_58,all,0.00952546894844004,-0.008538957408750436
Mouse508,Neuron_59,motion,-0.0018798499240149757,0.012843638348225994
Mouse508,Neuron_59,BF,0.008532136997689533,0.017565119212480163
Mouse508,Neuron_59,BFmotion,0.009495933597270878,0.027218094445552343
Mouse508,Neuron_59,HR,0.0032514579495668493,0.00667797045322982
Mouse508,Neuron_59,HRmotion,0.002356529046324285,0.01667908927026629
Mouse508,Neuron_59,all,0.00904971662072367,0.028104834634653297
Mouse508,Neuron_60,motion,0.02513497915448677,-0.03894367662317677
Mouse508,Neuron_60,BF,0.00699607161514757,-0.012296482629184036
Mouse508,Neuron_60,BFmotion,0.032136958546814046,-0.03909828624531064
Mouse508,Neuron_60,HR,0.004422845933156294,-0.014044309274793276
Mouse508,Neuron_60,HRmotion,0.025895153508951264,-0.037067633522941845
Mouse508,Neuron_60,all,0.033234125820404394,-0.041079673184360344
Mouse508,Neuron_61,motion,0.040971729714294455,-0.008760179154201797
Mouse508,Neuron_61,BF,0.05986723878681999,0.03381390145246144
Mouse508,Neuron_61,BFmotion,0.06701377223877417,0.024595303196879192
Mouse508,Neuron_61,HR,0.07651444983689074,0.031563964438258596
Mouse508,Neuron_61,HRmotion,0.08556730841742428,0.014248639533183671
Mouse508,Neuron_61,all,0.10318397880731385,0.02903224581947761
Mouse508,Neuron_62,motion,0.014417028887159544,0.014241935561842278
Mouse508,Neuron_62,BF,6.092465884255382e-06,-0.0077850253654847545
Mouse508,Neuron_62,BFmotion,0.015602672123515604,0.0126282683971487
Mouse508,Neuron_62,HR,0.0041484276391204,-0.009992880141794336
Mouse508,Neuron_62,HRmotion,0.015082663489797699,0.009199236833981161
Mouse508,Neuron_62,all,0.015924799380780997,0.010184239821830365
Mouse508,Neuron_63,motion,0.030871515070959664,0.02412896546747456
Mouse508,Neuron_63,BF,0.0013500157188928164,-0.030036896019691728
Mouse508,Neuron_63,BFmotion,0.03791543014841394,0.021646022416253796
Mouse508,Neuron_63,HR,0.017592008680266356,-0.015197641678928342
Mouse508,Neuron_63,HRmotion,0.043298730119258465,0.025906111927895603
Mouse508,Neuron_63,all,0.04392652014048839,0.022250014411982932
Mouse508,Neuron_64,motion,-0.004181259308427543,-0.0028569347764568764
Mouse508,Neuron_64,BF,0.00012754346641654645,-0.0057906471837059215
Mouse508,Neuron_64,BFmotion,-0.00019552021822073496,-0.005656941452267361
Mouse508,Neuron_64,HR,-0.0008420007688012543,-0.001281636687237686
Mouse508,Neuron_64,HRmotion,-0.001364612747487315,-0.0027535615612692688
Mouse508,Neuron_64,all,-0.001657481953976503,-0.004779080050620665
Mouse508,Neuron_65,motion,0.006643884168584258,-0.04965395748075507
Mouse508,Neuron_65,BF,-0.001410726512128857,-0.023617847560416072
Mouse508,Neuron_65,BFmotion,0.006769890454391492,-0.055604357317536435
Mouse508,Neuron_65,HR,0.004972142905846422,-0.019699813205527716
Mouse508,Neuron_65,HRmotion,0.007632414884693128,-0.04489829163900527
Mouse508,Neuron_65,all,0.00838365647028183,-0.04749161581910477
Mouse508,Neuron_66,motion,-0.001771777522323026,-0.002442855772724517
Mouse508,Neuron_66,BF,-0.0013142120254910016,0.00035694470229519215
Mouse508,Neuron_66,BFmotion,-0.001792298042910101,-0.0022976676237520532
Mouse508,Neuron_66,HR,-0.00137626279755807,-0.0007305099637893164
Mouse508,Neuron_66,HRmotion,-0.0028074043072684463,-0.0035568383216426636
Mouse508,Neuron_66,all,-0.002662607550701601,-0.0024081994870033263
Mouse508,Neuron_67,motion,0.022295066660790973,0.014552994453528423
Mouse508,Neuron_67,BF,0.001463947602259874,-0.028362000394132947
Mouse508,Neuron_67,BFmotion,0.022247747349576262,0.002535731276076314
Mouse508,Neuron_67,HR,0.001189312086127514,-0.016627125185245673
Mouse508,Neuron_67,HRmotion,0.027329774357344693,0.011968595497438117
Mouse508,Neuron_67,all,0.026525394567846795,0.007083955500000072
Mouse508,Neuron_68,motion,0.010102044903217755,0.05742094011377308
Mouse508,Neuron_68,BF,-7.193981682853678e-05,0.0016556116669291798
Mouse508,Neuron_68,BFmotion,0.012576111171451165,0.06546023372156584
Mouse508,Neuron_68,HR,-0.00142951811815053,-0.009838906466849151
Mouse508,Neuron_68,HRmotion,0.012100254453026604,0.051252137216822646
Mouse508,Neuron_68,all,0.013126551212606507,0.05546955429878564
Mouse508,Neuron_69,motion,-0.004871797012380585,-0.022930544774397932
Mouse508,Neuron_69,BF,0.0013954565478575764,-0.009160585517526298
Mouse508,Neuron_69,BFmotion,-0.0018346885864786388,-0.01144152840130963
Mouse508,Neuron_69,HR,-0.0019963935053636693,-0.02077605137255878
Mouse508,Neuron_69,HRmotion,-0.004711262087964641,-0.022353354198668463
Mouse508,Neuron_69,all,-0.002081054909355129,-0.014878046199674921
Mouse508,Neuron_70,motion,-0.0011418038315925915,0.0020149776221591864
Mouse508,Neuron_70,BF,-0.001415007565137838,-0.0007490216625456458
Mouse508,Neuron_70,BFmotion,-0.001219339516699547,0.0015594809514488661
Mouse508,Neuron_70,HR,-0.0011133891993472256,-0.00315323917180077
Mouse508,Neuron_70,HRmotion,-0.0016195489920354466,-4.813482241639022e-05
Mouse508,Neuron_70,all,-0.0011344346275566463,-0.020234272113034413
Mouse508,Neuron_71,motion,0.040354417150666545,0.06541048696406526
Mouse508,Neuron_71,BF,0.016521826247841577,0.011663042440076321
Mouse508,Neuron_71,BFmotion,0.057886743711228886,0.05404370960141214
Mouse508,Neuron_71,HR,0.042839647405281414,0.02802079838225857
Mouse508,Neuron_71,HRmotion,0.06894905960100643,0.04540420301647796
Mouse508,Neuron_71,all,0.07309758678299272,0.04627648991541111
Mouse508,Neuron_72,motion,0.026050595770970863,0.006948888811092013
Mouse508,Neuron_72,BF,0.012080369402432622,0.024722303090017328
Mouse508,Neuron_72,BFmotion,0.030402216825815474,0.020955734810666482
Mouse508,Neuron_72,HR,0.02240142181853173,0.01828239549879651
Mouse508,Neuron_72,HRmotion,0.032283214355860144,0.01941985091720899
Mouse508,Neuron_72,all,0.03343473830467665,0.02575956080862052
Mouse508,Neuron_73,motion,0.045734361067216886,0.024200944920102607
Mouse508,Neuron_73,BF,0.025589766680075288,0.008717906079391269
Mouse508,Neuron_73,BFmotion,0.06238098744519065,0.025011824564017404
Mouse508,Neuron_73,HR,0.016508814512130397,0.0015869771962510049
Mouse508,Neuron_73,HRmotion,0.07317132720103055,0.013763204715823929
Mouse508,Neuron_73,all,0.07563149496723125,0.017401994293966383
Mouse508,Neuron_74,motion,0.0006159122069576472,-0.042836040575791046
Mouse508,Neuron_74,BF,-0.0015668194751302655,-0.04051097811118609
Mouse508,Neuron_74,BFmotion,0.00332043306249481,-0.05210515702093388
Mouse508,Neuron_74,HR,-0.0013953808107576072,-0.04280740402828265
Mouse508,Neuron_74,HRmotion,0.002420459918073092,-0.03717636248380085
Mouse508,Neuron_74,all,0.0029577283658264396,-0.05190657600611481
Mouse508,Neuron_75,motion,0.0027863983107835775,-0.01605454030021436
Mouse508,Neuron_75,BF,-0.002302556065821304,-0.0054360476359782695
Mouse508,Neuron_75,BFmotion,0.002208958882796952,-0.01898596257331331
Mouse508,Neuron_75,HR,0.0062138617463700415,-0.003631113446212586
Mouse508,Neuron_75,HRmotion,0.007782260350652504,-0.010758482862056606
Mouse508,Neuron_75,all,0.006637715884875983,-0.01493919522823517
Mouse508,Neuron_76,motion,0.10529623785044054,0.10689210679477734
Mouse508,Neuron_76,BF,0.08502986547775988,0.040740275679349236
Mouse508,Neuron_76,BFmotion,0.1279070433134058,0.09948993258454975
Mouse508,Neuron_76,HR,0.05125641208245866,0.05036048912438551
Mouse508,Neuron_76,HRmotion,0.1133478447143554,0.10765676214218545
Mouse508,Neuron_76,all,0.13786721796519236,0.0828019592959921
Mouse508,Neuron_77,motion,0.0021687876848691,-0.0057439177863714
Mouse508,Neuron_77,BF,0.020567675909656892,0.0314846274633811
Mouse508,Neuron_77,BFmotion,0.019288451243246872,0.026296463258180913
Mouse508,Neuron_77,HR,0.022783217693105984,0.02516823939191326
Mouse508,Neuron_77,HRmotion,0.022344715338063127,0.01918630496861584
Mouse508,Neuron_77,all,0.02729665036705815,0.03618916038275155
Mouse508,Neuron_78,motion,0.023795385526358005,-0.0010285591128129656
Mouse508,Neuron_78,BF,0.023437356884485984,0.02173809342209465
Mouse508,Neuron_78,BFmotion,0.03835681589043327,0.016737351999428607
Mouse508,Neuron_78,HR,0.010510761964271764,0.017252990946569957
Mouse508,Neuron_78,HRmotion,0.03232711149257692,0.006800718191882438
Mouse508,Neuron_78,all,0.04122116692573008,0.01414998089727637
Mouse508,Neuron_79,motion,0.04185969854251348,0.04045517574202451
Mouse508,Neuron_79,BF,0.021958497016387545,0.03437704043628509
Mouse508,Neuron_79,BFmotion,0.04641853855302114,0.05399756519247778
Mouse508,Neuron_79,HR,0.03710370514591699,0.03798634189204264
Mouse508,Neuron_79,HRmotion,0.05055057556776286,0.04691644254182503
Mouse508,Neuron_79,all,0.05109260737683026,0.0537242684013427
Mouse508,Neuron_80,motion,6.621572851994717e-05,-0.006681077734489671
Mouse508,Neuron_80,BF,-0.000292813930114999,-0.0008466062463585722
Mouse508,Neuron_80,BFmotion,0.0033283805107935604,-0.014934527610982684
Mouse508,Neuron_80,HR,-0.0011647614170534836,-0.006788210005086226
Mouse508,Neuron_80,HRmotion,-0.0003679874984942932,-0.00640789164233091
Mouse508,Neuron_80,all,0.0031961819308172768,-0.016742617109157587
Mouse508,Neuron_81,motion,0.016008833792255817,0.02657213054996188
Mouse508,Neuron_81,BF,0.007258200569436113,0.015403008031874998
Mouse508,Neuron_81,BFmotion,0.018127116051129776,0.025878923040980717
Mouse508,Neuron_81,HR,0.015947473545305412,0.02477766483913202
Mouse508,Neuron_81,HRmotion,0.022093585132321625,0.02991665473521521
Mouse508,Neuron_81,all,0.021937104989613744,0.029010262992776426
Mouse508,Neuron_82,motion,-0.000599009273571105,-0.0037165992721557295
Mouse508,Neuron_82,BF,0.0005774182753559787,-0.003304344258441505
Mouse508,Neuron_82,BFmotion,0.0011743446856004036,-0.0023832282076496902
Mouse508,Neuron_82,HR,-0.001157913875486094,-0.0004283901000636803
Mouse508,Neuron_82,HRmotion,0.0008265559854204075,-0.0014109707990193066
Mouse508,Neuron_82,all,0.0016888404317702888,-0.0027330247656054407
Mouse508,Neuron_83,motion,-0.003776752206570233,-0.011774575525388853
Mouse508,Neuron_83,BF,-0.0009485594290754351,-0.0012841447798468408
Mouse508,Neuron_83,BFmotion,-0.003233767328198822,-0.006954853213103629
Mouse508,Neuron_83,HR,-0.0023235276276937222,-0.005550036218081145
Mouse508,Neuron_83,HRmotion,-0.0032505186459575565,-0.015067022118656181
Mouse508,Neuron_83,all,-0.001822066277012846,-0.009465509893844981
Mouse508,Neuron_84,motion,0.011530562720196213,-0.020027883229417398
Mouse508,Neuron_84,BF,0.0017916947248468595,-0.019888588777878802
Mouse508,Neuron_84,BFmotion,0.0148554263096921,-0.02677467663910038
Mouse508,Neuron_84,HR,-0.0007343288876021647,-0.013967457761164592
Mouse508,Neuron_84,HRmotion,0.012262128234370385,-0.018290752570536695
Mouse508,Neuron_84,all,0.01732692664471842,-0.02602389235593905
Mouse508,Neuron_85,motion,-0.0029012215365551873,-0.005385478389053677
Mouse508,Neuron_85,BF,0.003043951306043513,0.002636894683444857
Mouse508,Neuron_85,BFmotion,0.0035588309200229595,0.00021347372492608319
Mouse508,Neuron_85,HR,0.0008384477380603217,0.007445383941109385
Mouse508,Neuron_85,HRmotion,0.0031076884805436578,0.005960087777621581
Mouse508,Neuron_85,all,0.0042970961703790115,0.007701554384468734
Mouse508,Neuron_86,motion,0.004338725814427469,-0.0479828640209683
Mouse508,Neuron_86,BF,0.001041849091857383,-0.0368702569435464
Mouse508,Neuron_86,BFmotion,0.00627601021928188,-0.04539399267472688
Mouse508,Neuron_86,HR,-0.0023020491008088895,-0.03204439731124564
Mouse508,Neuron_86,HRmotion,0.004255389163707934,-0.04439788814757062
Mouse508,Neuron_86,all,0.0056011598167543305,-0.04654915858311415
Mouse508,Neuron_87,motion,0.0034038429459864574,0.013706169663603829
Mouse508,Neuron_87,BF,0.004874608927498536,-0.0029716154560293084
Mouse508,Neuron_87,BFmotion,0.003831550456415744,0.00843597570911303
Mouse508,Neuron_87,HR,0.003991056789179015,-0.0008726771199210059
Mouse508,Neuron_87,HRmotion,0.0036376785715650727,0.01266044299316016
Mouse508,Neuron_87,all,0.003944741359987081,0.008907821801867222
Mouse508,Neuron_88,motion,-0.00028791122212012965,0.001487055347786037
Mouse508,Neuron_88,BF,0.0015240196790686333,-0.00672942788088382
Mouse508,Neuron_88,BFmotion,0.0015333393105879446,-0.008747789721819332
Mouse508,Neuron_88,HR,0.009557179262409376,-0.0030847411932606317
Mouse508,Neuron_88,HRmotion,0.0087715267982444,-0.007188713294383753
Mouse508,Neuron_88,all,0.008676781184170234,-0.007972515409686132
Mouse508,Neuron_89,motion,0.0180481195878766,0.017661261526593974
Mouse508,Neuron_89,BF,0.003530203226629314,-0.014052181419116572
Mouse508,Neuron_89,BFmotion,0.02112354062783752,0.01171690258716973
Mouse508,Neuron_89,HR,0.01046907684326417,-0.0001833842439564748
Mouse508,Neuron_89,HRmotion,0.022337139736890887,0.021389908180581174
Mouse508,Neuron_89,all,0.02280419241566518,0.016807414536896825
Mouse508,Neuron_90,motion,0.0194384327789201,0.029999219036622615
Mouse508,Neuron_90,BF,0.008515202980574932,0.005245962222460654
Mouse508,Neuron_90,BFmotion,0.021614747196257313,0.031069517688063653
Mouse508,Neuron_90,HR,0.021081350533194064,0.016325012605177158
Mouse508,Neuron_90,HRmotion,0.02768439095153814,0.031455612964814694
Mouse508,Neuron_90,all,0.027410979583460126,0.031633621501155784
Mouse508,Neuron_91,motion,0.007701318112769595,-0.030978980920544963
Mouse508,Neuron_91,BF,0.002125674961201707,0.003952584458295827
Mouse508,Neuron_91,BFmotion,0.008438354748172072,-0.043214729596011914
Mouse508,Neuron_91,HR,0.0018595614252388203,0.0010556018411392865
Mouse508,Neuron_91,HRmotion,0.005303764314385573,-0.035005929872621744
Mouse508,Neuron_91,all,0.007793861978369931,-0.04340267899775063
Mouse508,Neuron_92,motion,0.01502904123730342,0.02249057474249938
Mouse508,Neuron_92,BF,0.0007181936256666299,-0.004005442484768418
Mouse508,Neuron_92,BFmotion,0.015011708970362591,0.02080554584581651
Mouse508,Neuron_92,HR,0.005873298442810681,0.001268592004887159
Mouse508,Neuron_92,HRmotion,0.015302302511310973,0.020641097665598962
Mouse508,Neuron_92,all,0.015150815908093418,0.020246842131023235
Mouse508,Neuron_93,motion,0.027038367910362494,0.040893410704203825
Mouse508,Neuron_93,BF,0.0036375530622261955,0.005307762384258896
Mouse508,Neuron_93,BFmotion,0.02938272091060099,0.038089146984667255
Mouse508,Neuron_93,HR,0.015989372790259672,0.022070537160230996
Mouse508,Neuron_93,HRmotion,0.03226726527520547,0.039471594145031985
Mouse508,Neuron_93,all,0.03184894570245034,0.03864026593216818
Mouse508,Neuron_94,motion,0.014558994128516111,0.02022591703328569
Mouse508,Neuron_94,BF,-0.005021466338366487,-0.029674054795350457
Mouse508,Neuron_94,BFmotion,0.020145322614898698,0.019294141604854986
Mouse508,Neuron_94,HR,0.012011857300666806,-0.013685106888533971
Mouse508,Neuron_94,HRmotion,0.019488755165749015,0.018739038179255374
Mouse508,Neuron_94,all,0.029620020048111883,0.015561817857413174
Mouse508,Neuron_95,motion,0.011660495985218544,-0.007013054674394059
Mouse508,Neuron_95,BF,0.001046525120217723,0.006434107253498911
Mouse508,Neuron_95,BFmotion,0.015211789064834424,-0.0028156025682022356
Mouse508,Neuron_95,HR,0.0019482290750622911,-0.00914046483304376
Mouse508,Neuron_95,HRmotion,0.014392065541407794,-0.017885013413563078
Mouse508,Neuron_95,all,0.016500101745061224,-0.021572715137700982
Mouse508,Neuron_96,motion,0.008091544805287487,0.009503375131280412
Mouse508,Neuron_96,BF,0.03279256524586192,0.020633247434514113
Mouse508,Neuron_96,BFmotion,0.03697673211782306,0.02459426614049598
Mouse508,Neuron_96,HR,0.014426385342762327,-0.006986886224654931
Mouse508,Neuron_96,HRmotion,0.019212323358361205,0.002702493840212594
Mouse508,Neuron_96,all,0.04264081248729348,0.037877008975258364
Mouse508,Neuron_97,motion,0.0130087913511451,0.014219411307537677
Mouse508,Neuron_97,BF,0.030553245996000244,-0.0243523464382438
Mouse508,Neuron_97,BFmotion,0.035334968514919976,-0.005307052063593831
Mouse508,Neuron_97,HR,0.02323578050391666,-0.0016132104025474714
Mouse508,Neuron_97,HRmotion,0.02736297888992245,0.010679859195630304
Mouse508,Neuron_97,all,0.036145086738590494,-0.006058940364092491
Mouse508,Neuron_98,motion,0.006949525931555467,0.027133390170433147
Mouse508,Neuron_98,BF,0.0069459352869865485,0.010790317312341813
Mouse508,Neuron_98,BFmotion,0.01539475708443656,0.024131015517599663
Mouse508,Neuron_98,HR,0.010940266399814625,0.012250944066411806
Mouse508,Neuron_98,HRmotion,0.014621754602993442,0.021284384090890396
Mouse508,Neuron_98,all,0.017337389374176903,0.02058116355034434
Mouse508,Neuron_99,motion,0.0263164003510713,0.04175144846585688
Mouse508,Neuron_99,BF,0.019927283569087663,0.03819340072508415
Mouse508,Neuron_99,BFmotion,0.030368064663431716,0.05608203716461846
Mouse508,Neuron_99,HR,0.03206761264795584,0.01654223970426083
Mouse508,Neuron_99,HRmotion,0.03596945377938732,0.03718052686976436
Mouse508,Neuron_99,all,0.03578257529800484,0.04554678286972169
Mouse507,Neuron_1,motion,0.02463788737579351,-0.03105572670851875
Mouse507,Neuron_1,BF,0.011183877680581867,-0.04141560465252292
Mouse507,Neuron_1,BFmotion,0.025825969605600685,-0.02898475507510412
Mouse507,Neuron_1,HR,0.011785357619606729,-0.04622343960449027
Mouse507,Neuron_1,HRmotion,0.02521770925879525,-0.033241743795988654
Mouse507,Neuron_1,all,0.026382395392646796,-0.03215124718117668
Mouse507,Neuron_2,motion,0.010394453986750452,0.029312049457861145
Mouse507,Neuron_2,BF,-0.0006336920820169345,-0.0033459034157370393
Mouse507,Neuron_2,BFmotion,0.01663979212112001,0.030170631413035998
Mouse507,Neuron_2,HR,-0.0012841415325023143,0.004853382695624409
Mouse507,Neuron_2,HRmotion,0.012127838278728719,0.030831127500458577
Mouse507,Neuron_2,all,0.016497209171351133,0.0341393286255085
Mouse507,Neuron_3,motion,0.04773310598829732,0.09157195842510935
Mouse507,Neuron_3,BF,0.005097505615492404,-0.03538262238508416
Mouse507,Neuron_3,BFmotion,0.04877805831508584,0.09264000894441604
Mouse507,Neuron_3,HR,0.03295561219895733,-0.015059949529201866
Mouse507,Neuron_3,HRmotion,0.06168298826150005,0.08359147133010913
Mouse507,Neuron_3,all,0.059976654165730704,0.08425692859541001
Mouse507,Neuron_4,motion,0.11108933909140398,0.09083184890373819
Mouse507,Neuron_4,BF,0.027279438223726093,0.01892863840044956
Mouse507,Neuron_4,BFmotion,0.11311058126830513,0.09053248821177196
Mouse507,Neuron_4,HR,0.06408140392008407,0.048589903104166665
Mouse507,Neuron_4,HRmotion,0.12383668558315361,0.10362102956630603
Mouse507,Neuron_4,all,0.12401465042087431,0.09833476542103992
Mouse507,Neuron_5,motion,-0.0032368309365231164,-0.01829332727831723
Mouse507,Neuron_5,BF,-0.0015763706175686344,-0.029791594773041163
Mouse507,Neuron_5,BFmotion,0.00035612555551030046,-0.021575940105561964
Mouse507,Neuron_5,HR,0.005492592533363916,-0.033914700290088584
Mouse507,Neuron_5,HRmotion,0.00502690498827969,-0.03440921191756785
Mouse507,Neuron_5,all,0.005274292905427247,-0.028215634184123983
Mouse507,Neuron_6,motion,0.0025651173941371617,0.011888142061104223
Mouse507,Neuron_6,BF,-0.0020605685146694473,-0.004853801646106604
Mouse507,Neuron_6,BFmotion,0.0032239633553187374,0.011742944838626257
Mouse507,Neuron_6,HR,-9.03486701459677e-05,-0.02424015286788994
Mouse507,Neuron_6,HRmotion,0.0029791533752073105,-0.0016208948848510651
Mouse507,Neuron_6,all,0.003376824030375802,-0.002741606670564556
Mouse507,Neuron_7,motion,0.011769560271255353,-0.01602625991550144
Mouse507,Neuron_7,BF,0.012278839733102976,-0.01767134337137244
Mouse507,Neuron_7,BFmotion,0.038974189339525345,0.003712565860578665
Mouse507,Neuron_7,HR,0.014911428470839616,-0.02852438376306976
Mouse507,Neuron_7,HRmotion,0.030134895647106717,-0.029309752033564118
Mouse507,Neuron_7,all,0.04528885047035671,-0.002277794084118323
Mouse507,Neuron_8,motion,0.012907865433466937,-0.014750374689698864
Mouse507,Neuron_8,BF,0.0032630443110794214,-0.0066019146176139465
Mouse507,Neuron_8,BFmotion,0.017452666002249484,-0.014728076710732507
Mouse507,Neuron_8,HR,-0.0012043685516619274,-0.0014200650443467744
Mouse507,Neuron_8,HRmotion,0.012108944997887106,-0.013397342106214127
Mouse507,Neuron_8,all,0.017606989160643495,-0.011703419220507438
Mouse507,Neuron_9,motion,0.008274078044705434,0.026787057950028448
Mouse507,Neuron_9,BF,0.0038579950732810396,0.009879155890892055
Mouse507,Neuron_9,BFmotion,0.01357763756240089,0.053188099696425795
Mouse507,Neuron_9,HR,0.001065673889271479,-0.02118517529954156
Mouse507,Neuron_9,HRmotion,0.013437454832887585,0.013646276209106634
Mouse507,Neuron_9,all,0.016492066889957746,0.03662770069121113
